,screen_name,tweet2vec
0,tocadosairun,"[-2.54829332e-01 -2.73135671e-01 -1.33716112e-01  1.69182999e-01
  2.50904447e-01  1.33115386e-01 -1.68883337e-02 -5.10914498e-02
 -6.24431136e-02  5.60727786e-02 -2.29559457e-01 -6.98016069e-02
  6.78505542e-02  5.89258347e-02  9.52015048e-02  1.35461531e-03
  1.06212331e-01 -2.47317230e-02  1.16028497e-01 -6.16725555e-02
 -6.36261093e-02  2.15640581e-02  1.80436052e-01 -1.74932765e-02
  6.25391452e-02 -1.14218059e+00 -8.28952742e-02  3.12879914e-01
 -1.25760645e-01 -7.31123375e-02 -3.82015324e-02 -2.22323674e-01
  1.22865279e-01  7.74922230e-02 -1.50250278e-01 -9.63289429e-02
  1.75444999e-01  2.16984453e-02 -1.35557052e-01  1.78316166e-01
  7.31967413e-02  2.08510189e-03 -6.45135656e-02 -1.86446168e-01
  2.79278441e-01  5.47533693e-02  1.27649495e-02  4.33827647e-04
 -1.97121469e-01 -2.44917945e-01  6.05113727e-03 -5.21737203e-02
 -4.71236122e-02 -2.00464985e-02  5.83394187e-03  9.24546127e-02
  2.56661046e-01 -3.89727275e-01 -8.36557419e-02  1.19756889e-01
  1.21133057e-01 -1.54318113e-01  4.24900001e-02 -5.56525002e-02
  3.46261526e-01  3.31944279e-01 -2.31059700e-02  1.89313166e-01
  1.51293164e-01  2.27154274e-01 -1.86311163e-01 -1.83273054e-01
  7.73536103e-02  3.31115503e-01 -1.43054888e-01  2.37345275e-01
  1.67988054e-01  2.37708365e-02  2.10113559e-01 -1.97113936e-01
  1.26743608e-01 -1.60488890e-01 -9.75690243e-02 -1.48088576e-01
  8.71046657e-02 -5.44489436e-02  2.12277171e-01 -2.44234445e-01
 -1.36918669e-01 -1.67551484e-01 -9.94628897e-02  3.66465576e-02
  4.22405555e-02  3.95599414e-02 -1.26063995e-01 -1.50809112e-01
 -2.05313555e-01 -2.87168166e-01 -6.61055549e-02  1.99262551e-01
  9.33299628e-03  1.60175610e-01 -2.58208327e-01  3.28411659e-02
 -9.20308488e-02 -2.70777216e-02 -3.82117058e-03  1.81359668e-01
 -1.56790780e-01  9.95094979e-02  7.70966146e-02  8.16738533e-02
 -6.24355556e-02  5.67305367e-03  1.04421450e-01 -2.81508276e-01
 -3.76147420e-01  1.57083426e-03 -3.79460022e-02  1.69075604e-01
  1.07959278e-01  1.39935443e-01 -7.16453351e-02  1.33266217e-03
  1.23427191e-01 -3.67483343e-01  2.01351883e-01 -5.30763321e-02
  9.86075869e-02 -2.24517914e-01  2.18032614e-01  1.94878909e-01
 -2.67347661e-01 -9.82658913e-02  4.23034436e-02  1.00849884e-01
 -2.11208304e-02  1.24064421e-02  6.85413360e-02  2.45001665e-01
 -4.85851652e-02  1.24620664e-01  2.67233221e-01 -4.57301662e-02
 -1.40361119e-01 -1.98746384e-01 -3.12906774e-02  1.42691943e-01
 -2.13124832e-01  1.65210340e-01  4.64024432e-02 -9.56878899e-02
 -1.33875331e+00  9.99680635e-02  1.78677221e-01  3.80735475e-02
 -5.06592189e-02 -6.35067227e-02 -3.32846652e-02 -1.00698776e-01
  4.63529688e-02  1.83547706e-02 -2.94655013e-02  1.41301661e-01
  1.92778778e-01 -4.85211143e-02  1.16896835e-01 -2.09168341e-02
 -1.62238336e-01  1.42373441e-01  2.17960947e-01  2.60072388e-01
  1.45449555e-01 -7.98946973e-02  2.89812772e-01 -1.70583113e-01
  9.46225549e-02 -2.61833833e-01  1.55378503e-01  3.46904111e-02
  2.27881331e-01 -1.26047334e-01  4.39506395e-03 -1.68208941e-01
 -8.35085595e-02  2.68121563e-01 -1.27656884e-01 -1.11169337e-01
  1.24334161e-02  1.48387666e-01  2.49628331e-01  2.60743428e-01
  7.42006704e-02  2.28710004e-02  1.52123331e-01  2.38638833e-01
  2.17071722e-01 -2.54580168e-01  1.56515279e-01 -1.23377712e-01]"
1,bunnybisous,"[ 1.72289573e-02  5.91712227e-02 -2.04056183e-02  3.52002900e-02
 -5.50340723e-02  5.56792759e-02  3.62063990e-01 -2.03876544e-02
 -6.46360772e-02 -5.96173012e-02 -4.36504096e-02 -2.35461740e-02
 -5.42643146e-01 -5.76714680e-02  1.36298458e-02 -3.34818364e-03
 -1.22637289e-02  4.30661881e-02  2.90644627e-02 -2.58670329e-02
  2.50830765e-02  8.52356048e-03 -4.15856851e-02 -4.68090728e-03
 -8.14612429e-02  7.20309866e-01  1.34374658e-02  3.52240568e-02
 -1.21339381e-02 -4.28723346e-03  5.88404066e-02 -4.66198275e-05
 -4.69672483e-02 -4.74294607e-02 -6.82600185e-02  1.50726594e-02
  3.92158681e-02 -2.90879989e-02  1.21145584e-01 -2.25882105e-02
  3.82256104e-01 -7.19375959e-03  1.12481599e-01 -5.15823007e-03
 -6.52155501e-02  1.50504587e-02  8.52023001e-02 -3.76752951e-02
 -2.85470316e-02 -5.65316447e-03 -9.84099115e-03  4.53383182e-03
 -9.69078273e-02 -8.72958830e-03 -6.36027072e-02  2.02344280e-02
 -5.68871475e-02 -4.85343958e-02 -3.00246801e-02 -7.45751982e-02
  8.00184886e-02  5.12479523e-02 -3.22368760e-02 -1.08607019e-02
 -9.18211398e-03  1.24842485e-01  4.08320539e-02 -1.92432662e-02
  9.84646997e-03 -3.95255179e-02 -4.31213573e-02  1.24802744e-02
  3.64007289e-02 -3.50821577e-02  1.03833231e-01  3.94067131e-02
  3.42080523e-04 -3.15804861e-02 -3.51935517e-02 -2.80504989e-02
  2.95212224e-01  7.16463368e-02  1.75880726e-02  4.34707535e-02
  6.23615496e-02 -4.22772465e-02  1.20271762e-01 -6.92670822e-02
  8.99686508e-03 -1.33505534e-02  5.91233199e-03  9.96030614e-02
  6.85867798e-02  3.77682555e-02  8.47199338e-02 -3.29266621e-02
  5.09386238e-02 -3.95050614e-02 -3.00287342e-02  2.43251541e-02
 -3.15113942e-02 -1.86887612e-02 -4.10623764e-02 -1.98630742e-02
  1.96951593e-02 -1.21286795e-01  8.90747350e-02  5.84073024e-03
 -1.55209691e-02 -2.97503628e-02  4.08015651e-02 -3.12631584e-02
 -8.68914732e-02  7.56137742e-03 -6.57763104e-02  3.89259877e-03
  1.25779452e-02 -1.74542813e-02  4.29955435e-02  1.48283877e-01
  5.73730947e-02  3.37505473e-02  6.55932981e-02 -6.56170858e-02
 -4.36872189e-03  4.83553719e-02 -1.52301961e-02 -3.94873454e-02
  1.98042133e-01 -3.89056114e-02  3.16877147e-02  4.27656981e-02
  6.77950248e-03  4.25527722e-02 -6.63334722e-02 -1.32850846e-01
  4.70937449e-02 -1.17797306e-02  7.06246539e-03 -2.67228256e-02
  4.42978254e-02  4.06753291e-02 -2.97461208e-02  3.57938516e-02
 -1.29891693e-02 -3.96102282e-02 -6.10675859e-02 -6.98750110e-02
 -1.03628337e-02  1.33732419e-02  6.97424797e-02  3.07658436e-02
 -2.90000347e+00  7.54795213e-02 -5.22877630e-03  1.39554379e-02
  4.68657813e-02 -3.10000470e-02  6.39786887e-04  8.89200513e-02
  3.33484171e-02 -3.19231912e-02 -5.45898805e-02 -2.07802068e-02
  7.43066339e-02 -3.65233395e-02  4.49397127e-02  3.99129838e-02
  1.84125610e-02  2.47304134e-03  6.21596821e-02  4.99599447e-02
  3.90326694e-02  3.57769634e-02 -7.44801903e-02 -8.78255268e-02
  1.73610314e-02 -1.32133022e-01  3.53091998e-02 -2.00413870e-02
  1.81636465e-03 -5.16385275e-03 -4.83863908e-02 -5.02803454e-02
  2.95483863e-02  6.92586987e-02  2.96714925e-02 -5.58538603e-02
 -6.73517961e-03  4.65423695e-02  1.46769392e-02  3.29848663e-02
  9.63119194e-02  4.21097729e-03  1.12697704e-02 -2.65672919e-02
  1.85571592e-01  1.37984539e-01 -2.34657152e-02 -1.56333380e-01]"
2,tinaleung,"[-1.87258039e-02 -3.20026292e-02  3.39435162e-02  5.37143516e-02
 -4.74325993e-02  4.73443379e-02  4.47042726e-01 -8.52895824e-02
 -4.77644413e-02 -1.16430162e-01 -8.55247347e-02  2.91850529e-02
 -4.31053112e-01 -2.22818980e-02 -1.10889429e-01 -4.58391576e-02
 -2.23507096e-02  5.12863053e-03 -1.02914477e-01  1.48707753e-02
  9.46290725e-03 -5.02873360e-02 -5.55798794e-02 -1.12066395e-02
 -2.21629994e-02  7.41439233e-01 -4.50442751e-02  6.40782104e-02
 -2.14870763e-03 -7.97902775e-02 -4.51612666e-02  3.26110598e-02
 -5.38199828e-02 -3.43034298e-02 -1.05776289e-01 -2.83654624e-03
  3.98861542e-02 -5.94023396e-02  7.37249914e-02  6.99762403e-02
  2.56141379e-01 -4.46977571e-02  7.86619516e-02  3.27883505e-04
  2.63267245e-04  7.39880634e-03  2.03191954e-01 -3.17048367e-02
 -1.16647494e-01  5.59634144e-03 -5.49092069e-02 -1.10356462e-01
 -1.23685148e-01 -5.30792963e-02 -5.83570970e-03  9.12308496e-02
 -1.28344601e-02  1.33264936e-03 -1.27567176e-02 -4.04129556e-02
  4.93645905e-02 -5.92407979e-02  1.66318888e-03 -4.39924632e-02
 -7.44428741e-02  3.78837844e-02 -5.08640972e-02  4.95045861e-02
  9.42884183e-02 -8.17191990e-02 -2.26791379e-02 -1.87767802e-02
  7.47959053e-02  4.21416774e-02  9.93051051e-02  8.72317170e-02
  1.93473458e-02 -5.41703218e-02  2.83996638e-02  6.62823242e-02
  3.80952404e-01  4.50779117e-02 -6.24768980e-02  4.82422493e-02
  1.02870073e-01 -4.93271089e-02  8.15440664e-02 -6.26575032e-02
  2.86211218e-02 -5.22926997e-02 -5.01664485e-02  4.74853703e-02
  1.62701861e-02 -8.53571418e-04 -4.79981131e-03 -8.35675679e-02
 -3.65206080e-02  3.99682401e-03 -4.86891007e-04  2.83495578e-02
 -1.41744664e-01  3.66632062e-02 -1.09237941e-01  7.32987756e-03
 -3.58207914e-02 -8.11440560e-03  1.09007008e-01  5.34436978e-02
 -5.92821236e-02  3.61741911e-02 -3.62864697e-02 -7.79605170e-02
 -4.62613681e-02  6.77078930e-02 -6.12974541e-02 -9.24155103e-02
 -6.07450301e-02 -1.06392080e-01  1.19622691e-01  1.33386480e-01
  6.82749965e-02 -1.14745204e-02  6.58257074e-02  5.85666516e-02
  2.86267603e-02  1.58948133e-02  2.77391098e-02 -1.02482198e-01
  1.17764712e-01  2.51209150e-02  1.71441394e-01 -1.39381294e-02
 -2.74062624e-02  2.92848223e-02 -6.62304352e-02 -2.75305376e-02
  5.76512729e-03 -6.46481372e-03 -5.28628319e-02  7.13267230e-02
 -5.80568922e-02  1.08208838e-01  2.88982288e-02  5.55736981e-04
 -1.23154926e-01 -3.49806793e-02 -4.93023674e-02  6.16661684e-02
  1.18413631e-02 -7.88017353e-03  1.38758991e-01  2.04504204e-02
 -3.57039153e+00  3.66312263e-02 -1.04953352e-02 -1.56839586e-02
 -1.03699880e-01  5.96165114e-02 -3.82678781e-02  1.48243774e-01
  2.47327535e-02 -1.02745964e-01 -1.25030650e-01  1.03376130e-01
  6.84374750e-02  1.53655363e-02  7.09473743e-02  4.95180195e-03
 -3.93554429e-02  3.09529885e-02 -1.45980475e-03  5.83620290e-02
  3.21081748e-02  6.56323684e-02 -4.21894073e-02 -7.13248174e-02
 -2.90729107e-02 -1.27985449e-01  3.11949368e-02 -3.23276251e-02
 -9.21032456e-03 -7.34383587e-03 -3.98666546e-02  1.89156512e-02
 -2.60105296e-02 -6.38279681e-02  2.29284597e-02 -9.88760975e-02
 -2.60250753e-02  5.81148957e-02  1.48074968e-02  2.13453375e-02
  1.06176756e-01 -2.46090867e-03  6.75371876e-03  1.55942833e-02
  5.19448255e-02  3.65803973e-02 -3.56161388e-03 -4.61398483e-02]"
3,commegarcons,"[-1.19260184e-01 -9.25898652e-02  8.00351144e-03  2.09064255e-02
  7.18661265e-04 -1.73897668e-01  4.36171098e-01 -2.06697232e-01
  7.33504926e-02 -1.05354877e-01 -9.11953243e-02  5.84592273e-02
 -2.41309625e-01 -9.69498170e-02 -1.06190932e-01 -7.60645542e-02
  1.80298983e-02 -5.62592767e-03  4.92921891e-02 -1.19730938e-01
 -1.90292020e-01 -7.74132308e-02  8.89759712e-02 -1.80015579e-01
 -1.31706832e-01  1.75599116e-01  2.25313857e-02  9.83388305e-02
 -1.44322700e-01 -1.00981439e-01  4.70507112e-02  6.97628339e-02
 -9.52960079e-02 -3.03633351e-01  7.47948530e-02 -1.20822164e-01
  1.56670990e-01 -1.58086765e-01  1.44442825e-01  3.66658647e-02
  3.96771293e-02 -4.37491391e-02 -5.66117473e-02  9.37358782e-02
  6.69398656e-03 -5.93087859e-03  1.77309820e-02 -4.07474247e-02
 -1.87290728e-01 -7.56703065e-02  3.16105866e-02 -2.07754273e-01
 -2.25273559e-01  2.40039965e-02 -1.25559695e-01 -5.42245785e-02
 -8.88622364e-02  1.37544899e-02 -6.27963494e-02 -6.03682313e-02
  1.91085263e-01 -2.54114722e-01  7.16483375e-02  3.78444508e-02
 -2.11730763e-01  6.52986656e-02  2.79008790e-02  2.24238629e-01
  1.64040837e-01  2.87733499e-03 -2.10573887e-02 -1.37398254e-01
 -9.48262856e-02  1.83931538e-01 -2.00024385e-01 -2.20773319e-02
 -1.02954447e-01 -2.77554724e-02  7.91350290e-02 -4.20149034e-03
  4.13002138e-01  6.56705908e-02 -5.11552256e-03 -8.41266637e-02
  1.72106141e-01 -1.56941267e-01 -1.81060026e-03  4.61087721e-02
 -4.87032580e-02 -1.78742232e-01 -1.48200450e-01  2.25205823e-02
  7.51654411e-04 -3.43773762e-02 -2.94861375e-02 -9.83864914e-02
 -1.77061050e-01  2.30570995e-02  5.84476322e-02  1.36585056e-01
 -3.57749192e-02  3.58512944e-02 -1.63605548e-01  5.27155177e-02
 -8.28160496e-02  9.86253526e-03  2.14778304e-02 -1.60208817e-02
  3.63847835e-02 -7.24958643e-02 -2.55834090e-02 -1.08849570e-01
 -1.41216455e-01  1.23475521e-02 -6.55632270e-02 -1.89617589e-01
  1.57083884e-01 -1.28368683e-01  4.13346221e-02  1.01068917e-01
  1.60558061e-01 -3.51232978e-02  1.31378340e-01  1.32778435e-01
 -7.86449189e-02 -1.55866504e-02  1.57195746e-01 -1.32524820e-01
  1.51527761e-01  1.53043763e-01  1.55880998e-02  8.29890570e-02
  6.20596855e-02 -1.19920159e-01  3.92251515e-02  1.48021926e-01
  2.52590464e-03 -7.15405305e-02 -9.23588849e-02  1.67653290e-02
 -2.91475397e-02  1.60247528e-01  1.53247569e-01 -9.21949660e-02
 -7.91365162e-02  3.47274521e-02  3.06840331e-02  2.82691831e-02
 -4.29911352e-02  1.17202427e-01  1.69703552e-01 -1.77104020e-01
 -3.48680215e+00 -7.27616564e-02 -1.04521036e-01  7.17873901e-02
 -1.33384321e-01 -2.41984020e-02 -1.04981823e-01  1.81885234e-01
 -8.31469862e-02 -1.03821808e-01 -1.42410094e-01  5.25972362e-02
  4.87273338e-02  3.75557182e-02  9.65327662e-02 -1.18260954e-01
 -2.98783624e-02  3.10752468e-02  8.43985532e-02 -2.94148761e-02
 -6.34977599e-02  7.84863291e-02  7.94523551e-02  3.23775590e-02
  3.06143928e-02 -1.13003478e-01  3.42430067e-02 -1.65414185e-01
 -5.43609380e-02 -8.24863592e-02 -3.08035417e-02 -3.29081668e-02
 -7.47224635e-02 -1.04995466e-02  6.96647276e-02 -4.88062132e-02
 -9.23861797e-03 -5.91493570e-02 -1.66984158e-02  2.33012736e-02
  1.14998556e-01  3.18699720e-02  5.45014954e-02  2.75190178e-01
  1.04595426e-01 -4.48598158e-02 -2.22247281e-02 -6.73289739e-02]"
4,plussizewomensa,"[-1.51497684e-02  9.47233855e-02 -9.40990490e-03  3.19319158e-02
 -3.53546413e-02 -3.03349833e-02  4.94902633e-01  2.02014957e-02
  2.11068722e-02 -2.29679602e-02 -3.08319380e-02  9.86802430e-03
 -4.88268766e-01 -3.40641714e-03 -2.22107499e-02 -2.13619737e-03
 -2.76779792e-02  1.45799455e-02 -2.32758013e-02 -1.31314913e-02
  1.52125746e-02 -5.59849624e-04 -7.57310507e-02  1.69064056e-02
 -7.09156731e-02  7.59711943e-01  2.70022255e-02  7.03375993e-02
  1.79911640e-02 -2.25789037e-02  5.10850824e-02 -3.79569895e-02
 -4.93088169e-02  3.77950438e-02 -5.70963009e-02 -7.04098618e-03
  7.48722704e-02  2.10799924e-02  8.90883548e-02 -4.57259054e-03
  3.09322330e-01  1.87211408e-02  5.98237060e-02  1.15823172e-03
 -1.17941892e-02 -4.66267850e-02  1.16626994e-01 -7.90764048e-02
 -6.27765570e-02  3.34569505e-02 -3.16785490e-03 -7.86387875e-03
 -1.03839763e-01 -3.89154398e-02 -3.42715532e-02  5.57013016e-02
 -1.18104393e-01 -3.04483088e-02 -2.51546279e-02 -4.52135717e-02
  6.52826641e-02  5.76885460e-02  1.79797983e-02  3.68601798e-02
 -6.35679977e-02  6.09773142e-02  1.28876454e-03  6.33249834e-03
  6.38507076e-02  3.75281476e-03 -4.02674377e-02  1.42747107e-02
  7.69474231e-02  4.17461421e-02  1.21166360e-01  7.40592733e-02
 -7.26752968e-03 -3.63880834e-02  1.86591427e-02  3.71334211e-03
  2.77229292e-01  3.04761614e-02  4.60701144e-02 -2.98753323e-02
  5.30450224e-02  1.21280810e-02  4.79155086e-02 -1.87732761e-02
  2.53317870e-02 -6.61437644e-04 -3.41214157e-02  5.98122516e-02
  7.41745062e-02  2.58024659e-02 -3.62106961e-02 -5.60341863e-02
 -1.01237464e-02 -4.05109167e-03  2.02527471e-02  4.28392127e-03
 -4.71904009e-02 -1.94671983e-02 -9.04193473e-02 -2.85360404e-03
  7.14092911e-03 -8.82663070e-02  1.59214085e-01  6.57282083e-02
  2.47655846e-03 -3.60734359e-02  9.76862044e-03  4.82321860e-03
 -9.59749921e-02 -1.27537936e-02  4.07060273e-02 -6.00326904e-02
 -2.53055470e-02  1.55429503e-03  8.84651621e-02  1.76841715e-01
  3.29903852e-02 -1.20222108e-03 -6.55677071e-03 -4.77606807e-03
  7.49381153e-02 -6.12668597e-02  8.81769188e-03 -2.67243012e-02
  8.06362733e-02 -3.38759551e-03  8.66708961e-02 -2.63065191e-02
  2.90068375e-03 -4.36064597e-04 -8.06478850e-02 -9.55194761e-02
 -8.25620513e-03  6.96207927e-03 -2.14855462e-02  3.78764787e-02
  1.74857191e-02  1.92751120e-02 -4.77510477e-02  4.16398033e-03
 -4.42751793e-02 -8.43257833e-02 -4.70234264e-03 -4.25833617e-02
  1.57409973e-02 -1.56849109e-02  5.75946378e-02  2.17667413e-02
 -3.53425512e+00  7.60064312e-02 -2.45620840e-02 -1.54875274e-03
 -5.41991346e-02 -3.85171208e-02  5.74117553e-04  1.40766477e-01
  5.94713203e-02 -3.16673326e-02 -1.81509680e-02  2.42372355e-02
  3.50232356e-02 -4.69258947e-02 -2.49313652e-03 -4.96080950e-02
  8.35884407e-03  6.71510958e-02  5.44034347e-02  2.53400518e-03
 -1.21324887e-02 -1.18260726e-02 -8.75121628e-02 -7.69208781e-02
  3.28252257e-02 -1.00558958e-01  5.32124614e-02  1.18976874e-02
 -3.11321929e-02 -5.33960282e-02 -3.42770543e-02 -4.29761342e-02
  1.63114309e-02  3.60446520e-02  3.21949257e-02 -3.19272938e-02
 -3.17704476e-02  5.01463484e-02  2.76729371e-02 -1.48303181e-02
  4.52388173e-02 -6.74423801e-02  3.74630130e-03 -1.23089054e-02
  1.36105349e-01  7.27504833e-02  7.53141993e-02 -5.65326699e-02]"
5,kuhleadams,"[ 4.10005474e-02  1.00763060e-01  6.01316489e-03  2.16317737e-02
 -8.06244385e-02  7.26697680e-02  5.45336260e-01 -7.62996293e-03
 -5.37571975e-02 -5.08879865e-02 -5.14062130e-02 -5.27124102e-02
 -5.07758917e-01 -3.79619450e-02 -5.04938641e-02 -3.58329825e-02
 -5.02702215e-03  5.68396865e-02 -6.89072093e-02 -1.45046637e-02
  4.36129906e-02  1.99841366e-02 -2.59894712e-02  1.90637506e-02
 -4.90359737e-02  8.89972783e-01 -1.61454109e-02  6.31458153e-02
  2.46067783e-02 -8.50241789e-02 -8.31407521e-02 -5.36315050e-02
 -6.21713051e-02  3.21561399e-02 -1.49474375e-01  3.75939104e-02
  1.24386391e-02 -2.38307927e-02  5.31206312e-02  5.75515817e-02
  3.65648350e-01 -4.84354217e-02  1.21601115e-01 -2.58102097e-02
 -3.18182601e-02 -7.11611453e-03  2.71829930e-01 -2.73324501e-03
 -9.28140082e-02  9.41283252e-02 -5.78611700e-02 -2.37439949e-02
 -8.51211381e-02 -7.78162901e-02  1.12441390e-02  1.67862418e-02
 -1.18885376e-01 -1.60353720e-02  1.88625990e-02 -3.30622889e-02
  3.24018874e-02 -1.43422617e-02 -9.09345642e-03 -4.19025292e-02
 -4.79622621e-02 -9.19520321e-03 -7.58823207e-02  3.61302863e-02
  4.59499626e-02 -1.07499262e-02 -5.49517445e-02  7.26553122e-02
  6.33043762e-02 -1.19057592e-02  1.04046851e-01  6.22770443e-02
 -6.74806192e-04 -4.15542549e-02 -2.96919099e-02  5.43699032e-02
  2.63263256e-01  7.62986656e-02 -4.66150852e-02  2.45311339e-02
  7.83235607e-02 -2.06467525e-02 -6.14691355e-03 -1.17157732e-01
  3.88969183e-02 -6.14691414e-02 -2.92690020e-02  6.68073938e-02
  3.43403993e-02  2.90471815e-02 -5.85232012e-02 -3.62414185e-02
 -3.32378467e-02  3.33190667e-02  4.87770526e-02 -3.93049463e-03
 -1.63150504e-01 -4.48537994e-02 -1.02042814e-01  8.40412146e-03
 -6.52719238e-02 -1.94557693e-02  1.81010513e-01  6.16322191e-02
 -1.93361024e-02  3.32768041e-03 -5.21678131e-02 -4.20487120e-02
  1.55615804e-02  8.78280613e-02 -7.36864666e-02 -4.87998426e-02
  9.16897315e-03 -9.97876472e-03  1.08620543e-01  6.58342450e-02
  2.16668441e-02 -2.98304124e-02  3.22018001e-02 -5.09135936e-02
  4.76892938e-02  8.32863418e-02  1.01178237e-02 -5.74656509e-02
  1.33835931e-01 -5.58534986e-02  8.26812187e-02 -3.42009789e-02
  5.32235485e-03  5.73874198e-02 -1.16726534e-01 -8.01284392e-02
  3.16099597e-02 -1.05440352e-02 -4.07441532e-03 -5.21803237e-03
 -1.93739134e-02  7.19849639e-02  8.30957365e-03  2.48634050e-02
 -9.82087193e-02  6.22677751e-03 -6.20343816e-02  1.50638043e-02
  4.26509779e-02 -9.80821519e-02  1.09564319e-01  6.01860174e-02
 -3.87653522e+00  5.22293920e-02 -3.63431821e-02 -4.22905460e-03
 -6.67597019e-02  3.95786210e-03  1.22317685e-02  1.16269900e-01
  3.24312407e-02 -1.42435688e-01 -1.06286928e-01  7.24864660e-02
  6.01737119e-02 -2.51249093e-02  6.66323880e-02  5.93964751e-02
 -5.89817082e-03  1.11360444e-02 -1.45940703e-02  4.47428921e-03
  3.49162026e-02 -2.05966936e-02 -9.92157970e-02 -7.34634484e-02
 -9.13168924e-03 -1.42719972e-01  2.13468369e-02  1.06914664e-02
  4.14478331e-03 -8.99332443e-03 -6.28069287e-02 -1.79569333e-05
  7.36851146e-04  3.37917479e-03  6.49090665e-02 -3.41945422e-02
 -3.85594057e-02  4.24679359e-02 -3.02455803e-02 -3.60653212e-02
  1.10219076e-01 -5.55825918e-02 -1.59429276e-03 -4.49413419e-02
  8.89449563e-02  1.37232250e-01 -7.80627325e-03 -1.99858955e-02]"
6,chrissyglamm,"[ 1.88635034e-02  1.28287288e-01 -5.88482982e-02  2.26892744e-02
 -4.46538321e-02  5.84829482e-02  5.56472299e-01 -2.41049467e-02
 -2.92682625e-02 -4.97415641e-03 -1.46510018e-02 -7.35284856e-03
 -5.41237620e-01 -5.94580240e-02 -4.96105600e-02 -1.58299752e-02
 -4.73660451e-02  5.49106030e-02 -3.00939049e-03 -4.98378262e-02
  2.01756722e-02 -1.10653037e-02  9.15229658e-05  3.64406939e-02
 -3.96104223e-02  8.13234359e-01 -2.07029621e-03  6.06929906e-02
 -4.30312980e-02 -6.81437476e-02 -2.90390960e-02 -5.38647625e-02
 -2.38372852e-02  1.35689798e-02 -1.19986970e-01  5.27163795e-02
  4.23109514e-02  5.76761866e-03  3.37791465e-02 -5.28579263e-03
  3.55449256e-01  1.76338257e-02  9.33616627e-02 -2.01237789e-02
 -8.34902244e-03 -1.79442384e-02  2.37199037e-01 -1.16505162e-02
 -6.81958905e-02  5.50273611e-02  1.00980256e-02 -2.65511814e-02
 -8.44469464e-02 -3.99779370e-02  1.95899732e-02  1.77389561e-02
 -1.72286059e-01 -3.62803842e-02  2.41379350e-02 -6.98331621e-02
  9.30856342e-02  5.39375380e-03 -6.51701904e-05  4.39170885e-02
 -3.94840232e-02 -1.79269133e-02 -9.96896237e-03  3.26537833e-02
  3.84924684e-02  2.35807818e-04 -7.22708870e-02  3.65049254e-02
  3.00661687e-02 -3.06580516e-02  7.36248895e-02  8.94203388e-02
  1.44110380e-03 -6.27595327e-02 -2.18881681e-02  1.75477506e-03
  2.98025111e-01  9.79915508e-02 -5.16732088e-02 -3.67193058e-02
  1.03354325e-01 -3.20348993e-02  3.53906195e-02 -7.41491703e-02
  2.29907225e-02 -1.32297841e-02 -5.18906254e-02  9.56469563e-02
  6.68572723e-02  2.30946775e-02  1.23325035e-03 -3.81565999e-02
 -3.77956161e-02 -1.41965565e-03  4.98699328e-02  2.66321711e-02
 -1.37228317e-01 -8.49451459e-02 -7.83284371e-02 -2.71584992e-02
 -1.97602072e-02 -3.73767309e-02  1.74707340e-01  6.10121478e-02
 -8.37955932e-03 -4.44147140e-02 -4.75337674e-02 -2.15060595e-02
 -4.64532260e-02  4.45468817e-02 -3.23147087e-02  7.61908564e-03
  7.18985306e-03  4.02271657e-02  6.41528249e-02  1.04400821e-01
  7.49966603e-03 -3.67877412e-03  4.85827399e-02 -4.66336478e-02
  4.15335116e-02  4.43807721e-02  1.67311492e-03 -3.58634189e-03
  1.07311583e-01 -7.74531855e-02  3.83080501e-02 -4.02312235e-02
 -1.32568689e-02  1.30453646e-02 -7.57718308e-02 -1.02981535e-01
  4.44299291e-02 -2.00360307e-02  2.42515295e-02 -4.61166913e-02
 -1.18059363e-03  5.49810988e-02  2.46294764e-02 -1.29590557e-02
 -8.71055091e-02 -3.68471885e-02 -3.88550166e-02 -1.79537210e-02
  7.80528858e-02 -6.60152409e-02  9.00172860e-02  4.31383016e-02
 -3.82731688e+00  2.06109031e-02 -4.40256827e-02  1.52167764e-02
 -2.58943610e-02  5.27517958e-04 -5.58265382e-02  1.37608917e-01
  4.06368651e-03 -6.04660261e-02 -4.10093990e-02  3.50394730e-02
  4.93030510e-02 -2.89175847e-02  3.74657891e-02 -3.02076374e-03
 -4.00514057e-02  6.51826808e-02 -1.19906815e-02  1.48151809e-02
 -3.42859156e-02 -4.07900123e-02 -1.51774420e-01 -6.69202133e-02
  1.03698787e-02 -1.19025803e-01  3.35599510e-02 -8.82952609e-03
 -2.61203183e-02 -9.21847938e-03 -4.32835070e-02 -2.22898990e-02
  2.13937147e-02 -3.96261116e-03  8.33213108e-02 -4.28592363e-02
 -3.63007361e-02  2.17300635e-02 -9.27591615e-03 -6.64829818e-03
  7.57511964e-02 -3.20596912e-02  2.75746495e-02  2.38016868e-02
  9.45388067e-02  9.76526720e-02 -4.57788120e-05 -4.24172125e-02]"
